 Open,Close,High,Low,Volume,RSI,MACD,Bollinger_Upper,Bollinger_Lower,Sentiment_Score,GDP_Growth,Inflation_Rate,Target
0.446539147,0.448895992,0.446240076,0.453248973,0.742127713,0.616811033,0.036394456,0.452527681,0.455265103,0.518739478,0.903542993,0.523334069,0
0.798603464,0.802538524,0.8031852,0.801964315,0.03990975,0.061725029,0.495052274,0.792375889,0.80101046,0.723155365,0.049995392,0.834909324,0
0.822652567,0.81168446,0.813764337,0.8175417,0.4314314,0.786700152,0.67961152,0.807193076,0.793160047,0.396025419,0.069896609,0.654807658,0
0.857802864,0.852471658,0.850161157,0.861704198,0.630325052,0.063784669,0.819719581,0.849877629,0.838232657,0.456640755,0.063704688,0.942417841,0
0.916893132,0.908496273,0.904719614,0.915000207,0.070213852,0.158434266,0.599609309,0.903788524,0.888567966,0.659026592,0.466492255,0.523312986,0
0.431100313,0.432865356,0.431013052,0.43817125,0.443296559,0.38172567,0.978610838,0.428286584,0.430975037,0.682376879,0.931388562,0.111122925,0
0.318948942,0.322304567,0.3147064,0.325214424,0.303133183,0.557749762,0.493794432,0.331667166,0.334510596,0.437526206,0.555866298,0.34722076,0
0.582358303,0.57392617,0.574573297,0.57995729,0.498249092,0.881556837,0.600106887,0.577221497,0.580896675,0.05211735,0.354683167,0.137703217,0
0.371269928,0.380832955,0.375983881,0.375679065,0.504582298,0.963787593,0.229965637,0.394438607,0.388556076,0.259070783,0.238508665,0.747639229,0
0.601239273,0.598414013,0.59359656,0.605648348,0.785249883,0.884694502,0.339587403,0.600777483,0.58701302,0.944036303,0.514551785,0.466381886,0
0.705781701,0.713121426,0.713271569,0.704990125,0.123493299,0.107043583,0.683258074,0.715397287,0.713618726,0.927429859,0.441557563,0.057353227,0
0.688595804,0.679231709,0.678115079,0.688957974,0.082706553,0.631264444,0.601720357,0.684322523,0.68273167,0.649653958,0.093384414,0.016521291,0
0.374651385,0.382356281,0.372669939,0.381176799,0.401891417,0.441736503,0.369593212,0.376100993,0.372833572,0.185217655,0.006201826,0.05546662,0
0.166897628,0.185378145,0.177645477,0.178324486,0.887542758,0.125792432,0.111776689,0.197000117,0.194530574,0.09568465,0.59512845,0.672293009,1
0.430644297,0.43667443,0.431040665,0.435283545,0.85529092,0.555142097,0.342543852,0.43450187,0.434814103,0.94954736,0.858565681,0.201056965,0
0.142624435,0.159927081,0.149439985,0.151948477,0.560001143,0.35667439,0.043910947,0.175072386,0.166861417,0.87318506,0.608936225,0.777783352,1
0.890347128,0.890515556,0.888945125,0.888054444,0.888796713,0.345803176,0.58083413,0.883690351,0.871181843,0.397919714,0.326361495,0.513107885,0
0.345967527,0.346393905,0.342848749,0.353842245,0.805362772,0.094443178,0.322932734,0.352210207,0.341260911,0.629606573,0.153170405,0.580701149,0
0.154493528,0.164906147,0.159847008,0.163392508,0.277935117,0.97891182,0.379798762,0.166444699,0.169001561,0.914171368,0.739191279,0.169635148,0
0.025443605,0.027767101,0.023455092,0.03236403,0.170097129,0.726001371,0.575151828,0.041253403,0.024444256,0.138131998,0.702284641,0.877800026,0
0.646000651,0.644273962,0.644092665,0.653199611,0.301153193,0.280345049,0.581355004,0.631405124,0.633362507,0.636267126,0.847082906,0.471511914,0
0.637077959,0.628077012,0.631801386,0.63635858,0.227111269,0.917529793,0.588414614,0.632630077,0.615476357,0.919505187,0.983086425,0.412299387,0
0.340692682,0.350619588,0.341734387,0.349252476,0.622729823,0.948143936,0.491606339,0.346336557,0.338853952,0.836539362,0.112051801,0.795461514,0
0.071721337,0.082148621,0.070109784,0.08249041,0.584908457,0.810422116,0.488135549,0.084456457,0.093730753,0.287113789,0.264574627,0.032493513,0
0.409737707,0.41004483,0.406737569,0.416971616,0.598447331,0.659352053,0.82142595,0.400745653,0.415863788,0.952068648,0.343786079,0.518167095,0
0.31129737,0.310233905,0.307314047,0.317323711,0.189295241,0.376394059,0.467555628,0.310308768,0.309301967,0.203144587,0.537780617,0.720308972,0
0.677308107,0.686242769,0.681432987,0.679442237,0.791881298,0.434367932,0.536071091,0.681050825,0.679258124,0.208555181,0.053150009,0.795484947,0
0.605945739,0.593729885,0.598259613,0.596139885,0.433628682,0.455034099,0.988533346,0.586573735,0.580286432,0.096583761,0.275750179,0.15555371,0
0.364689298,0.356967298,0.363096839,0.360742509,0.47245625,0.948819441,0.180884887,0.354171547,0.364841378,0.118095373,0.794305351,0.390515191,0
0.217944987,0.21762574,0.217518679,0.219873185,0.996989565,0.760178424,0.72657245,0.233362927,0.221486114,0.761664574,0.04828425,0.320880344,0
0.988314858,0.989892441,0.98611635,0.98627606,0.282267636,0.292025944,0.473191621,0.977507827,0.97766896,0.275848544,0.818042095,0.99224601,0
0.454123481,0.467376411,0.462299157,0.458694311,0.394138842,0.624675093,0.830753598,0.474319536,0.465895176,0.869146928,0.184602783,0.735222379,0
0.688464983,0.688747853,0.687589352,0.687990625,0.676476635,0.593932929,0.403996857,0.679886465,0.692909279,0.857621639,0.305077262,0.425550101,0
0.140582659,0.158145329,0.147033922,0.151751481,0.880435542,0.812174393,0.302895058,0.172985409,0.16971736,0.116458389,0.718209278,0.214984087,1
0.485720848,0.479568579,0.484350475,0.485461576,0.126769923,0.095306515,0.207636552,0.485213066,0.485338295,0.532349409,0.764753628,0.173908323,0
0.027533179,0.049774058,0.041385409,0.038110829,0.735061846,0.701311365,0.872473281,0.065383003,0.052482414,0.739469737,0.210786029,0.994975698,1
0.505592108,0.497271255,0.504417817,0.499189476,0.918304736,0.331184172,0.718475232,0.496863587,0.496111135,0.682648948,0.40540767,0.583378686,0
0.964289236,0.945095206,0.951289294,0.955991148,0.422926735,0.129632519,0.07667482,0.94683309,0.942068588,0.10364639,0.241869198,0.724476738,0
0.38430805,0.377844495,0.385007159,0.381916465,0.286722971,0.731815201,0.713634197,0.378108929,0.3713903,0.321732276,0.513361317,0.157261825,0
0.038995841,0.051228992,0.043341761,0.049898019,0.677750631,0.331660389,0.034765681,0.063081604,0.048937222,0.61197971,0.652514149,0.748761199,0
0.030953255,0.048445211,0.039964727,0.04389352,0.246067887,0.7301655,0.181461586,0.061290804,0.060453524,0.584338349,0.270064374,0.239372373,1
0.388089208,0.387770992,0.385197648,0.393152457,0.384290145,0.162439683,0.592871595,0.40173236,0.381475709,0.814040849,0.462198704,0.761940344,0
0.160060353,0.179597522,0.168249777,0.170107968,0.896936631,0.985987165,0.463509159,0.177839036,0.192816451,0.056052674,0.535870638,0.914338176,1
0.023347325,0.032522439,0.028276124,0.036734482,0.590342139,0.80345481,0.840701272,0.033555106,0.029286953,0.480353515,0.419010906,0.387815926,0
0.756424339,0.742902625,0.749762403,0.750923665,0.094964765,0.28916323,0.607973029,0.738417414,0.724579848,0.848964721,0.513986063,0.90350625,0
0.458646198,0.459242147,0.451712221,0.460758667,0.329695496,0.740566726,0.96526453,0.471034419,0.465314723,0.99368227,0.143947261,0.464282025,0
0.289318186,0.298765512,0.288452134,0.297509762,0.627276398,0.135800778,0.855409772,0.292057306,0.292514971,0.128473072,0.040405161,0.808934834,0
0.900336212,0.90040616,0.895636934,0.897352261,0.481502371,0.653473937,0.340142541,0.888499229,0.900111255,0.645912718,0.063089264,0.454445015,0
0.116161472,0.123938551,0.117454215,0.12474461,0.660352025,0.059632531,0.83436496,0.12680554,0.116560293,0.00130199,0.973039352,0.143786914,0
0.956188277,0.949219368,0.949053325,0.953972297,0.761458634,0.333401944,0.870170082,0.937083235,0.939535834,0.349519089,0.073859613,0.668728233,0
0.3140474,0.312889319,0.311989748,0.314620277,0.480619814,0.978521373,0.970017716,0.305988079,0.312420776,0.444745798,0.38605248,0.325803474,0
0.888653267,0.884415175,0.881400266,0.890176345,0.986978958,0.120920254,0.012299942,0.885998365,0.868377893,0.345854273,0.791796495,0.075686709,0
0.603108532,0.613325733,0.609578446,0.606453048,0.914697925,0.597456667,0.874981886,0.600396727,0.614449076,0.624513274,0.850795215,0.651719205,0
0.826938813,0.809421153,0.818426888,0.816069905,0.05989334,0.070601807,0.069665616,0.804061144,0.803480651,0.015351324,0.268460132,0.57906654,0
0.984290872,0.983886149,0.979623229,0.981861735,0.266426281,0.669438794,0.52815221,0.965129494,0.982775908,0.908276167,0.640103504,0.930237231,0
0.288478605,0.295086964,0.286677833,0.300138759,0.300540177,0.278672876,0.414634007,0.307102762,0.293024869,0.318514123,0.724095216,0.087428881,0
0.961406467,0.945968707,0.947740252,0.955776404,0.184281837,0.309988477,0.920145408,0.944497339,0.927994739,0.150340374,0.916099083,0.430363361,0
0.389584783,0.403628327,0.400754129,0.398812924,0.312013679,0.337817323,0.405116785,0.411751944,0.393950712,0.433185016,0.889312412,0.231756218,0
0.385613626,0.38820394,0.384308653,0.392164353,0.424822839,0.205162484,0.596118446,0.396971317,0.386382182,0.513984166,0.435159508,0.484476269,0
0.340475556,0.340324288,0.341755672,0.341251224,0.051536541,0.941713683,0.692010085,0.354889299,0.33383058,0.051993039,0.541419292,0.84281229,0
0.541555169,0.533409062,0.535117237,0.535666415,0.127289176,0.905885677,0.018770526,0.531776318,0.538317795,0.799093255,0.801079349,0.941842956,0
0.154178731,0.155894775,0.156976809,0.161186842,0.096233433,0.870066603,0.591004058,0.172038503,0.153189886,0.737453194,0.598835181,0.380425952,0
0.553862665,0.561390829,0.557712164,0.560421417,0.046302267,0.106444431,0.518022293,0.553647767,0.569300856,0.511793358,0.35606745,0.619132387,0
0.541852461,0.544293396,0.539353082,0.5505819,0.481501754,0.233452453,0.594083231,0.543283248,0.547930014,0.185944372,0.950593973,0.235781811,0
0.76211421,0.767136018,0.762459911,0.764765226,0.333801231,0.612259511,0.075517754,0.751315212,0.756272982,0.926601374,0.99795308,0.762081368,0
0.833883457,0.820692565,0.826927272,0.8256082,0.935472205,0.970429273,0.055320347,0.810473163,0.816436156,0.794188211,0.933240162,0.906700006,0
0.440559223,0.433105723,0.439874675,0.435025877,0.102748381,0.604850525,0.177377137,0.434351566,0.433515272,0.233696463,0.345714126,0.476306969,0
0.302410512,0.295109415,0.298544254,0.301193557,0.926059891,0.327115814,0.869735213,0.309781406,0.287963995,0.735996133,0.242308817,0.872340057,0
0.259399516,0.265300877,0.255835178,0.270790719,0.08653274,0.817451868,0.35640775,0.266311211,0.264810025,0.10134107,0.493186582,0.983947368,0
0.194669427,0.21396258,0.207899924,0.207391492,0.619228221,0.135431427,0.434014263,0.224472677,0.218514413,0.118422084,0.784957997,0.60815947,1
0.057652895,0.072466632,0.067231285,0.071534605,0.247724647,0.881794062,0.390122525,0.089516024,0.077906536,0.444583805,0.270127304,0.560731825,0
0.342537037,0.341771436,0.341967656,0.343946671,0.826825777,0.974735357,0.714514601,0.341574018,0.333266001,0.701734223,0.40663408,0.381474561,0
0.27031552,0.28501178,0.276529144,0.278723575,0.061460831,0.967710738,0.259355919,0.28210468,0.286228969,0.917317993,0.151382028,0.786528469,0
0.966689921,0.964098626,0.962627025,0.963324553,0.952533892,0.147698283,0.068162781,0.95855543,0.943977733,0.971011082,0.701722932,0.814940637,0
0.557861181,0.545300726,0.551822512,0.550372247,0.047242571,0.549636855,0.378124176,0.540264822,0.547663464,0.691916403,0.73754615,0.010071058,0
0.347367517,0.35894038,0.35531486,0.357460787,0.241107283,0.584950805,0.727987824,0.36624559,0.357696744,0.783213122,0.495650358,0.2523553,0
0.580626648,0.574553865,0.577162541,0.582428727,0.464188687,0.194923557,0.915228966,0.565374076,0.573469936,0.510442583,0.737519723,0.032020997,0
0.139225994,0.138944004,0.140071718,0.145742896,0.756074863,0.5468065,0.050580791,0.13835975,0.140194542,0.055889013,0.644523199,0.776587607,0
0.444162681,0.439205841,0.438772205,0.442159181,0.951138391,0.646573585,0.810696401,0.445565517,0.435543844,0.125271654,0.929630183,0.177329631,0
0.626406826,0.623462873,0.623589591,0.627067017,0.428044781,0.328975925,0.065948299,0.633504599,0.61665438,0.970807125,0.586665042,0.10833122,0
0.489029953,0.487967502,0.48586619,0.49131616,0.757327126,0.315694034,0.330582314,0.483109443,0.484593646,0.392992635,0.356881319,0.797116501,0
0.401885305,0.399367435,0.402188006,0.407293546,0.727178242,0.060234208,0.022044197,0.407388251,0.399318172,0.771882447,0.729787665,0.574498471,0
0.99412899,0.9760336,0.983945585,0.982444937,0.571177627,0.9568829,0.911800644,0.968845733,0.954860429,0.220451685,0.056679902,0.153451372,0
0.880561979,0.879343931,0.880093995,0.883992936,0.690933248,0.803662736,0.706929065,0.881460293,0.87531793,0.532910973,0.476382602,0.844709627,0
0.623577631,0.633456367,0.631970963,0.630532341,0.038051643,0.759492903,0.369079266,0.629272151,0.629773615,0.152668106,0.966164306,0.406976854,0
0.569533147,0.575377414,0.569854537,0.574848258,0.441580354,0.021771984,0.377405448,0.586278887,0.578072841,0.808741445,0.705333225,0.372956776,0
0.620831346,0.61378257,0.618278407,0.620067034,0.785878999,0.624343587,0.639944065,0.602609414,0.612891307,0.168044645,0.998838982,0.651881003,0
0.201359665,0.202070896,0.197209118,0.203298402,0.474225554,0.180632519,0.089430074,0.220301458,0.210437706,0.705945339,0.392879151,0.036915512,0
0.395242295,0.391124332,0.394135911,0.394529758,0.873526798,0.661754586,0.144862565,0.402477248,0.386045094,0.150888352,0.392937708,0.336002141,0
0.039459498,0.041003115,0.044373618,0.046130392,0.833658312,0.621189757,0.847445815,0.059424173,0.041183759,0.818678723,0.059477144,0.078508455,0
0.475674233,0.477993248,0.47162043,0.48402085,0.863467795,0.851975487,0.202160266,0.487620888,0.480829834,0.502914404,0.360710603,0.735585815,0
0.543172621,0.545364728,0.541877953,0.550037935,0.129985745,0.255443221,0.726818008,0.554192957,0.530021386,0.412419608,0.141155478,0.274438048,0
0.227805067,0.239221436,0.232389873,0.240733593,0.244135274,0.027455234,0.225663721,0.252683936,0.24608627,0.336770779,0.395531749,0.836587129,0
0.96430068,0.959276774,0.960292041,0.964652812,0.029581856,0.914165283,0.087927214,0.961227092,0.94036963,0.687733422,0.001793363,0.418727142,0
0.909710396,0.896367722,0.902728165,0.90253481,0.982827814,0.908690056,0.900284627,0.88896718,0.891449223,0.088027655,0.438280991,0.885368806,0
0.722343942,0.713955605,0.715815788,0.722593412,0.236131932,0.455882444,0.901925999,0.721473186,0.709353138,0.856213836,0.939355363,0.221072234,0
0.533531832,0.537793568,0.535482485,0.536485709,0.367092966,0.078084994,0.605393052,0.535313715,0.530249525,0.761255829,0.762510904,0.652622165,0
0.870213334,0.859116734,0.859635501,0.866967171,0.274921969,0.497994787,0.462031814,0.858844429,0.848482854,0.372938664,0.241139923,0.944995224,0
0.130679124,0.132121127,0.128965421,0.136558969,0.03977866,0.524041809,0.552810566,0.145080967,0.135537526,0.977656958,0.270042392,0.394159467,0
0.790730604,0.781950482,0.782048818,0.789745526,0.261252922,0.821773525,0.408094099,0.785347029,0.766990185,0.832076581,0.309223729,0.157982518,0
0.124845879,0.127868211,0.126533383,0.129424448,0.098183308,0.717142306,0.757343939,0.141581014,0.126515282,0.270805756,0.092620021,0.553811845,0
0.79443256,0.778573879,0.783900526,0.785577087,0.394283931,0.07080101,0.754728512,0.763173586,0.760789689,0.887754682,0.992169346,0.432088213,0
0.275837019,0.289271429,0.283757563,0.288884077,0.966850493,0.705377664,0.819184815,0.299968178,0.296537308,0.098947438,0.667962849,0.506103888,0
0.877336849,0.878411945,0.87599067,0.874342948,0.698276771,0.135740367,0.522959402,0.860844486,0.88045139,0.689579182,0.738588896,0.47591333,0
0.944308049,0.92844603,0.936359245,0.939705739,0.706915574,0.089469745,0.801536827,0.922181423,0.905960449,0.131321224,0.694845752,0.265906518,0
0.148828084,0.146262276,0.145461525,0.146239837,0.453179404,0.398626099,0.155538725,0.162043865,0.154784995,0.975947408,0.465111594,0.514684946,0
0.462800016,0.469983671,0.465977109,0.472807771,0.81132345,0.077360492,0.029881946,0.479453891,0.47858145,0.049672328,0.816496867,0.147686528,0
0.981264197,0.964407098,0.971762011,0.970681855,0.908307931,0.829317566,0.648159017,0.964863475,0.959377185,0.232744906,0.237723481,0.583018227,0
0.483537943,0.481824315,0.482574725,0.486860517,0.961576145,0.463152588,0.105266976,0.48561768,0.475169079,0.530128201,0.388178889,0.437189429,0
0.863789809,0.845849565,0.856264764,0.853350508,0.0989779,0.587035674,0.550719341,0.832748296,0.834717665,0.583964282,0.32586713,0.9727401,0
0.588892999,0.580825555,0.585507522,0.589885688,0.879666496,0.576895745,0.721273348,0.580490263,0.583533123,0.512912417,0.952833279,0.09496115,0
0.375428635,0.385812427,0.382813451,0.385229135,0.225076183,0.97816859,0.407051493,0.389341276,0.392449511,0.740107856,0.038949627,0.751943142,0
0.285855951,0.298445213,0.292973261,0.293058863,0.397267879,0.915837026,0.043627905,0.299020067,0.300417224,0.001525646,0.075312025,0.349324619,0
0.20327121,0.203018262,0.201082527,0.2036966,0.345475863,0.849177996,0.887376174,0.207772198,0.217028969,0.563817085,0.956326159,0.697381852,0
0.762010558,0.752907203,0.756949104,0.759660659,0.675143408,0.38328714,0.04299987,0.758081035,0.757493726,0.614958613,0.687748024,0.957791106,0
0.38664253,0.380667826,0.385489923,0.386417929,0.597934465,0.145101242,0.905007514,0.384334599,0.377043816,0.209056587,0.636006789,0.897853826,0
0.511414164,0.50128929,0.506268272,0.509952425,0.109093003,0.591899255,0.052390865,0.507173722,0.502548212,0.659142558,0.819456329,0.113319468,0
0.492458609,0.505204507,0.501824673,0.49717777,0.782840799,0.44033791,0.73531604,0.505998847,0.513639014,0.653986948,0.917050064,0.876514424,0
0.577437139,0.580121418,0.57856836,0.583827094,0.439648269,0.225533723,0.925113432,0.582428304,0.576757178,0.530154255,0.896349662,0.391005554,0
0.865820029,0.859531951,0.861250648,0.869410179,0.002205205,0.097690398,0.907236611,0.843983119,0.839806712,0.259273657,0.890000424,0.070613124,0
0.98101609,0.977720042,0.980311884,0.978316679,0.414505013,0.436114842,0.893633312,0.980088835,0.97227361,0.416556283,0.838926978,0.207734407,0
0.40769242,0.418537495,0.411538045,0.415170778,0.516337862,0.650904029,0.883321043,0.419523578,0.423039114,0.272431776,0.120321944,0.028533902,0
0.827750614,0.828755592,0.826099371,0.83224623,0.068861019,0.625424371,0.510435786,0.829529172,0.820812671,0.76973651,0.635421459,0.139404125,0
0.764740964,0.747763817,0.754014182,0.757574437,0.151125262,0.773966207,0.557744342,0.74811047,0.748929348,0.61860381,0.491149279,0.467457834,0
0.573685958,0.564979559,0.566431404,0.569314674,0.993599739,0.466578266,0.619806991,0.571936182,0.557600113,0.151192278,0.780678112,0.945364822,0
0.956316629,0.950844945,0.952681097,0.958446334,0.871217512,0.321653252,0.896198291,0.932193615,0.931825297,0.567611194,0.955358944,0.809796401,0
0.200521826,0.20445543,0.198891979,0.205329508,0.133316628,0.538729015,0.838376761,0.221457561,0.214089301,0.903277705,0.364489949,0.531469339,0
0.109284701,0.130024871,0.122659142,0.122656081,0.580318539,0.97506465,0.783162871,0.145890788,0.129811539,0.832813451,0.754930806,0.323754219,1
0.854201435,0.851180319,0.850531585,0.857722304,0.379243471,0.045085205,0.675846241,0.853584166,0.832745368,0.891222958,0.212084318,0.028394489,0
0.43926731,0.452284171,0.448964154,0.44423426,0.543747918,0.528693711,0.618472465,0.453384426,0.440517311,0.917027505,0.421494175,0.057211844,0
0.847206265,0.832982295,0.835964512,0.840265541,0.470539438,0.329278704,0.922732145,0.834829402,0.822924007,0.188189265,0.723249743,0.731623056,0
0.893341178,0.894337862,0.891396286,0.894648015,0.048134335,0.105349048,0.192485754,0.889721788,0.892827916,0.719641147,0.087026479,0.544597876,0
0.062464321,0.068032336,0.063252886,0.071459616,0.315417639,0.434692013,0.192566618,0.077230037,0.068901067,0.644368474,0.86219511,0.121671937,0
0.883712906,0.887990065,0.885436891,0.887275137,0.125509442,0.641199771,0.982769654,0.888529208,0.872588882,0.033362276,0.917257516,0.862300004,0
0.448439244,0.441710851,0.44823697,0.445553375,0.488973159,0.528193441,0.553209908,0.446867992,0.433706475,0.77821764,0.872213172,0.517877728,0
0.510570942,0.511284077,0.508879425,0.517347706,0.907340441,0.029170043,0.483384493,0.50191227,0.497725889,0.207174695,0.000654355,0.837199169,0
0.626765121,0.631748275,0.627778461,0.629176408,0.995560427,0.579148841,0.850818936,0.62581039,0.623736896,0.91702851,0.803617871,0.778565472,0
0.926643369,0.916370325,0.919540935,0.923402896,0.944278437,0.232010099,0.849991003,0.912466347,0.906928229,0.835293394,0.897170637,0.333392227,0
0.019110077,0.029199978,0.019708969,0.030576313,0.985724341,0.341491596,0.176430267,0.04873955,0.034518103,0.768905146,0.984052504,0.70284948,0
0.476972045,0.48990831,0.486950802,0.481112403,0.015230259,0.312217772,0.173402801,0.501487185,0.491457807,0.696792385,0.033455322,0.992472848,0
0.687912627,0.682588539,0.679016426,0.688153479,0.729462768,0.85856389,0.795456202,0.688285738,0.687094989,0.470077378,0.563898658,0.748125739,0
0.72290783,0.721206352,0.720195305,0.726016792,0.272944244,0.047567855,0.785818277,0.712141227,0.709161716,0.797857414,0.882112662,0.264298772,0
0.692724431,0.678224218,0.685490473,0.685544005,0.86563984,0.348012241,0.225047148,0.675227073,0.683707032,0.819245931,0.731192221,0.591933542,0
0.134463022,0.15122982,0.140252038,0.148862168,0.813753039,0.394835044,0.841728423,0.157180513,0.164936742,0.098456525,0.854519929,0.432996816,1
0.299471987,0.307945817,0.299582274,0.306450777,0.423676731,0.61886837,0.48005956,0.311077219,0.312399831,0.331046271,0.698522179,0.300029708,0
0.358809367,0.360034173,0.355456385,0.362644759,0.473265041,0.78901065,0.469991703,0.352848724,0.349220445,0.316639658,0.024079992,0.284225483,0
0.804662113,0.786818325,0.798161401,0.795870501,0.265086753,0.727706725,0.98599559,0.774582626,0.779250368,0.124593751,0.878389448,0.460524248,0
0.278830203,0.286364917,0.276327159,0.285512691,0.288800177,0.752665406,0.519245764,0.283048984,0.294058673,0.975813191,0.617830905,0.310374575,0
0.210755283,0.205583905,0.211206347,0.208510707,0.981201438,0.192391808,0.136854665,0.214927615,0.198310021,0.583596259,0.247448561,0.147688744,0
0.957717916,0.936219957,0.949007907,0.944479421,0.888875786,0.911791515,0.280048195,0.926893602,0.923890025,0.589800082,0.679948741,0.757041678,0
0.008854253,0.022786405,0.014718976,0.02594578,0.191860791,0.414168716,0.333605566,0.028534811,0.03140844,0.382447199,0.51446528,0.293052381,0
0.998102625,0.98033294,0.989205432,0.98957387,0.275520227,0.011101362,0.958753127,0.9709481,0.963763183,0.768696405,0.717521191,0.373108446,0
0.677008679,0.666206994,0.667915288,0.671600376,0.108636101,0.668133675,0.2639204,0.659854254,0.661774713,0.475645931,0.472876718,0.903184766,0
0.828701271,0.82593105,0.824474861,0.832607658,0.988898141,0.604035886,0.430382544,0.826977838,0.811739876,0.742257622,0.102409164,0.662291118,0
0.29469439,0.288724067,0.296154508,0.293121028,0.907233567,0.125957861,0.749800495,0.285694679,0.29629937,0.878033564,0.91232841,0.928906646,0
0.014307849,0.020715906,0.016917075,0.019512278,0.552105869,0.959925155,0.273985165,0.020062457,0.034654099,0.656930808,0.683014708,0.601391151,0
0.738074849,0.724922442,0.731406367,0.730118492,0.692907264,0.5615946,0.701779135,0.725304875,0.718978973,0.623129595,0.714050317,0.355580486,0
0.834378237,0.829697414,0.829380533,0.834820511,0.747963554,0.469287811,0.207367798,0.818022704,0.825304963,0.786929848,0.767724254,0.22265933,0
0.740682229,0.740010678,0.735913904,0.742672585,0.203803579,0.398141157,0.242387998,0.739932934,0.730334498,0.50300826,0.512368455,0.825293886,0
0.142880654,0.156503921,0.149964385,0.157709922,0.934691278,0.209857371,0.986634305,0.15335531,0.152697417,0.811655557,0.713991519,0.44904432,0
0.753637828,0.742740021,0.749027831,0.746267769,0.526749465,0.952869874,0.368888333,0.733096797,0.725891786,0.092474418,0.211635784,0.650985029,0
0.769137244,0.753844887,0.757623546,0.757656518,0.092438923,0.702198473,0.729839479,0.741754823,0.740189848,0.241910475,0.468823766,0.742025145,0
0.65872252,0.645543545,0.654988174,0.650500891,0.397083577,0.567634334,0.840280543,0.638773983,0.643864249,0.924615263,0.691746591,0.24633904,0
0.766329569,0.759341562,0.756390273,0.769311762,0.601656647,0.631235158,0.346783413,0.751349232,0.746386822,0.171173954,0.80509361,0.97630235,0
0.846158543,0.850172603,0.84795938,0.848923303,0.352822187,0.840469797,0.357106588,0.844466429,0.840364171,0.453059819,0.968271433,0.235568306,0
0.613772905,0.604962,0.610483436,0.613350516,0.699218869,0.635755548,0.773267022,0.604464894,0.590432062,0.480718277,0.860939205,0.757698503,0
0.08861913,0.092044253,0.091853791,0.094781794,0.882072575,0.114590173,0.607083479,0.103830661,0.091342902,0.417511026,0.041447069,0.151546641,0
0.487759557,0.478796582,0.486379247,0.486228472,0.771909807,0.697334659,0.361691664,0.476145939,0.484659891,0.86692595,0.176721311,0.974631974,0
0.077660529,0.089856952,0.084504736,0.088680023,0.64266994,0.564899773,0.749730969,0.099329653,0.104309438,0.749746727,0.679561878,0.251499504,0
0.40765123,0.414576969,0.408444743,0.414690657,0.512163582,0.966402102,0.863936179,0.428943521,0.41211042,0.810220157,0.082015236,0.515460136,0
0.40721456,0.413245711,0.408651091,0.418157599,0.254458096,0.733761218,0.234904465,0.408921964,0.415100676,0.991319199,0.995552143,0.36891868,0
0.066017616,0.084717742,0.075247213,0.076860332,0.454949714,0.34401813,0.024099995,0.085179671,0.097097274,0.974843073,0.47122461,0.904073618,1
0.348911466,0.352365379,0.34530358,0.359155653,0.292949233,0.135398726,0.274035952,0.364358809,0.344893843,0.892123607,0.686565633,0.522049607,0
0.111019099,0.110970704,0.111061001,0.111570148,0.934048293,0.482305312,0.674610956,0.117125483,0.117903664,0.565634672,0.047724301,0.67205084,0
0.808461232,0.797221945,0.801865758,0.805535198,0.907334878,0.679392547,0.915513351,0.800955328,0.799016918,0.301289675,0.430480794,0.219590607,0
0.947955053,0.942847123,0.941790972,0.948182902,0.155816595,0.177279271,0.863295174,0.933705676,0.937838599,0.723714239,0.239579694,0.946050367,0
0.072326102,0.08482191,0.078489344,0.088480111,0.822640166,0.649480485,0.222029308,0.082136058,0.084968945,0.949297718,0.10477665,0.35510417,0
0.955384419,0.946900857,0.947685989,0.950703017,0.702929303,0.825660079,0.88124138,0.93648711,0.932549758,0.990251108,0.672717638,0.099920355,0
0.522718624,0.527248128,0.51895282,0.527489164,0.975238469,0.157052541,0.810932137,0.530372838,0.529559676,0.613228842,0.977026471,0.218161666,0
0.299642126,0.307848582,0.302127939,0.30925313,0.463310491,0.705825787,0.734557051,0.311194768,0.312134146,0.7008106,0.305105581,0.194139142,0
0.076873038,0.095834133,0.086803323,0.092330482,0.722189837,0.068253893,0.688356172,0.103449445,0.110860868,0.278713432,0.928773107,0.108172691,1
0.500759837,0.50338873,0.498112446,0.505225553,0.517890276,0.007942197,0.807290796,0.516282379,0.489514766,0.201556621,0.003016045,0.491189651,0
0.794737532,0.79576376,0.795753438,0.797742576,0.069386854,0.032628497,0.861959534,0.79225535,0.791787653,0.638844497,0.663003126,0.311532994,0
0.707282756,0.697221107,0.700537189,0.700238662,0.046750098,0.631539555,0.819316747,0.699234442,0.680504302,0.225122519,0.530756861,0.494490415,0
0.050229142,0.064791681,0.05881188,0.059790272,0.122100151,0.97342053,0.121648806,0.079272379,0.061998507,0.395337526,0.369114999,0.079220208,0
0.072911634,0.092468501,0.085453703,0.083712674,0.296187534,0.771416844,0.72230376,0.089122341,0.10069493,0.492572481,0.417566215,0.589046255,1
0.402980109,0.402808532,0.400175755,0.404132727,0.259107923,0.254418316,0.841522388,0.40688818,0.396936128,0.932716501,0.600831102,0.631765707,0
0.295365685,0.307131753,0.302325331,0.307384893,0.728342408,0.071685182,0.185543545,0.322868648,0.308246734,0.977581583,0.558120623,0.254770868,0
